,DEPT,AGK,BK,DS,DT,GGKP,GK,GZ1,GZ2,GZ3,GZ4,GZ5,IK,LIT_new,MBK,MDS,MGZ,MPZ,NGK,NKT,PS,PZ,SATURAT_new,Soil_new,kp_new,well,FZ,EF_b
4831,3739.7,0.7030000091,15.81000042,NaN,240.74099731,2.4760000706,7.75,10.229999542,23.649999619,23.86000061,25.850000381,21.180000305,31.159999847,1.0,NaN,NaN,NaN,NaN,NaN,7.1620001793,243.94999695,25.129999161,2.0,42.421504974,13.953000069,194,2.0,NaN
4832,3739.8,0.7570000291,14.979999542,NaN,241.34500122,2.4690001011,7.4349999428,10.590000153,23.940000534,23.149999619,25.63999939,21.430000305,29.368000031,1.0,NaN,NaN,NaN,NaN,NaN,7.2969999313,242.30000305,25.979999542,2.0,42.57062149,13.953000069,194,2.0,NaN
4833,3739.9,0.8059999943,16.219999313,NaN,239.93600464,2.4649999142,7.146999836,10.449999809,23.799999237,22.850000381,25.790000916,22.010000229,27.326999664,1.0,NaN,NaN,NaN,NaN,NaN,7.5390000343,240.55000305,26.950000763,2.0,42.719741821,13.953000069,194,2.0,NaN
4834,3740.0,0.8560000062,17.459999084,NaN,238.5269928,2.4600000381,6.8579998016,10.31000042,23.659999847,22.549999237,25.950000763,22.579999924,25.285999298,1.0,NaN,NaN,NaN,NaN,NaN,7.7810001373,238.80000305,27.930000305,2.0,42.00063324,13.953000069,194,2.0,NaN
4835,3740.1,0.8690000176,17.799999237,NaN,235.20599365,2.4670000076,6.7789998055,10.449999809,24.329999924,22.739999771,26.829999924,23.739999771,24.837999344,1.0,NaN,NaN,NaN,NaN,NaN,8.2650003433,238.25,28.850000381,2.0,41.503734589,13.953000069,194,2.0,NaN
4836,3740.2,0.8830000162,18.13999939,NaN,231.88400269,2.4730000496,6.6999998093,10.590000153,24.989999771,22.930000305,27.700000763,24.909999847,24.38999939,1.0,NaN,NaN,NaN,NaN,NaN,8.7489995956,237.69999695,29.780000687,2.0,41.007961273,13.953000069,194,2.0,NaN
4837,3740.3,0.8759999871,18.870000839,NaN,233.34399414,2.4800000191,6.7389998436,10.489999771,25.649999619,23.600000381,29.239999771,26.620000839,24.041999817,1.0,NaN,NaN,NaN,NaN,NaN,9.3090000153,237.8999939,31.129999161,2.0,40.220291138,13.953000069,194,2.0,NaN
4838,3740.4,0.8690000176,19.600000381,NaN,234.80299377,2.4869999886,6.7789998055,10.390000343,26.309999466,24.280000687,30.770000458,28.340000153,23.693000793,1.0,NaN,NaN,NaN,NaN,NaN,9.8690004349,238.1000061,32.470001221,2.0,39.752967834,13.953000069,194,2.0,NaN
4839,3740.5,0.9129999876,19.840000153,NaN,226.39900208,2.4930000305,6.5240001678,9.9899997711,27.059999466,26.030000687,33.369998932,30.940000534,23.195999146,2.0,NaN,NaN,NaN,NaN,NaN,10.630000114,239.30000305,34.319999695,NaN,39.28723526,NaN,194,2.0,NaN
4840,3740.6,0.9559999704,20.079999924,NaN,217.99499512,2.4990000725,6.2680001259,9.6000003815,27.809999466,27.780000687,35.970001221,33.540000916,22.697999954,2.0,NaN,NaN,NaN,NaN,NaN,11.390000343,240.5,36.169998169,NaN,38.821502686,NaN,194,2.0,NaN
4841,3740.7,0.9499999881,27.120000839,NaN,206.1190033,2.510999918,6.3070001602,10.819999695,31.25,31.450000763,38.490001678,35.669998169,22.100999832,2.0,NaN,NaN,NaN,NaN,NaN,12.213999748,240.30000305,38.060001373,NaN,NaN,NaN,194,2.0,NaN
4842,3740.8,0.9430000186,34.150001526,NaN,194.24299622,2.5230000019,6.3460001945,12.039999962,34.689998627,35.130001068,41.020000458,37.790000916,21.503000259,2.0,NaN,NaN,NaN,NaN,NaN,13.036999702,240.1000061,39.939998627,NaN,NaN,NaN,194,2.0,NaN
4843,3740.9,0.94599998,62.38999939,NaN,192.78399658,2.5369999409,6.3270001411,13.699999809,39.11000061,38.509998322,43.459999084,39.689998627,20.159000397,2.0,NaN,NaN,NaN,NaN,NaN,13.713000298,241.55000305,42.229999542,NaN,NaN,NaN,194,2.0,NaN
4844,3741.0,0.9499999881,90.620002747,NaN,191.32400513,2.5510001183,6.3070001602,15.359999657,43.540000916,41.900001526,45.900001526,41.590000153,18.815000534,2.0,NaN,NaN,NaN,NaN,NaN,14.388999939,243.0,44.520000458,NaN,NaN,NaN,194,2.0,NaN
4845,3741.1,0.9309999943,104.23999786,NaN,191.727005,2.5739998817,6.4180002213,17.120000839,48.229999542,45.080001831,47.869998932,43.060001373,18.566999435,2.0,NaN,NaN,NaN,NaN,NaN,13.951000214,243.80000305,45.869998932,NaN,NaN,NaN,194,2.0,NaN
4846,3741.2,0.9120000005,117.86000061,NaN,192.12998962,2.5969998837,6.5300002098,18.879999161,52.919998169,48.270000458,49.840000153,44.529998779,18.318000793,2.0,NaN,NaN,NaN,NaN,NaN,13.512999535,244.6000061,47.209999084,NaN,NaN,NaN,194,2.0,NaN
4847,3741.3,0.8920000196,126.59999847,NaN,188.60699463,2.5989999771,6.6479997635,21.11000061,59.700000763,51.669998169,51.549999237,44.680000305,19.013999939,2.0,NaN,NaN,NaN,NaN,NaN,12.666999817,244.75,46.569999695,NaN,NaN,NaN,194,2.0,NaN
4848,3741.4,0.871999979,135.3500061,NaN,185.08500671,2.6010000706,6.765999794,23.350000381,66.489997864,55.080001831,53.259998322,44.830001831,19.711000443,2.0,NaN,NaN,NaN,NaN,NaN,11.82199955,244.8999939,45.939998627,NaN,NaN,NaN,194,2.0,NaN
4849,3741.5,0.8199999928,137.77999878,NaN,200.08099365,2.5969998837,7.0679998398,25.270000458,74.0,58.060001373,54.009998322,44.009998322,21.552999496,2.0,NaN,NaN,NaN,NaN,NaN,10.671999931,244.75,43.61000061,NaN,NaN,NaN,194,2.0,NaN
4850,3741.6,0.7689999938,140.21000671,NaN,215.07600403,2.5929999352,7.368999958,27.200000763,81.519996643,61.049999237,54.759998322,43.200000763,23.395000458,2.0,NaN,NaN,NaN,NaN,NaN,9.5229997635,244.6000061,41.279998779,NaN,NaN,NaN,194,2.0,NaN
4851,3741.7,0.7400000095,88.120002747,NaN,227.35499573,2.5810000896,7.5399999619,25.340000153,79.849998474,61.020000458,53.380001068,41.919998169,26.232000351,2.0,NaN,NaN,NaN,NaN,NaN,8.6960000992,244.6499939,38.61000061,NaN,NaN,NaN,194,2.0,NaN
4852,3741.8,0.7110000253,36.040000916,NaN,239.63400269,2.5680000782,7.7100000381,23.489999771,78.180000305,60.990001678,52.0,40.63999939,29.069000244,2.0,NaN,NaN,NaN,NaN,NaN,7.8699998856,244.69999695,35.939998627,NaN,NaN,NaN,194,2.0,NaN
4853,3741.9,0.675999999,28.149999619,NaN,238.42599487,2.5520000458,7.9190001488,21.409999847,73.190002441,57.779998779,48.61000061,39.130001068,33.748001099,2.0,NaN,NaN,NaN,NaN,NaN,7.5560002327,243.8999939,33.979999542,NaN,NaN,NaN,194,2.0,NaN
4854,3742.0,0.6399999857,20.260000229,NaN,237.21800232,2.5360000134,8.1289997101,19.329999924,68.209999084,54.580001831,45.209999084,37.619998932,38.426998138,2.0,NaN,NaN,NaN,NaN,NaN,7.2410001755,243.1000061,32.029998779,NaN,NaN,NaN,194,2.0,NaN
4855,3742.1,0.6480000019,16.559999466,NaN,237.26800537,2.5199999809,8.0830001831,17.659999847,64.38999939,52.549999237,42.580001831,35.590000153,40.069000244,1.0,NaN,NaN,NaN,NaN,NaN,7.0359997749,241.75,30.440000534,0.0,NaN,13.595999718,194,2.0,NaN
4856,3742.2,0.6560000181,12.859999657,NaN,237.31900024,2.5039999485,8.0380001068,15.979999542,60.560001373,50.520000458,39.939998627,33.560001373,41.712001801,1.0,NaN,NaN,NaN,NaN,NaN,6.8309998512,240.3999939,28.840000153,0.0,NaN,13.595999718,194,2.0,NaN
4857,3742.3,0.6769999862,15.460000038,NaN,267.05899048,2.4900000095,7.9140000343,15.149999619,56.900001526,48.950000763,37.810001373,32.029998779,43.702999115,1.0,NaN,NaN,NaN,NaN,NaN,6.9380002022,238.1000061,27.770000458,0.0,NaN,13.595999718,194,2.0,NaN
4858,3742.4,0.6980000138,18.069999695,NaN,296.79901123,2.4760000706,7.7890000343,14.329999924,53.240001678,47.369998932,35.669998169,30.489999771,45.694000244,1.0,NaN,NaN,NaN,NaN,NaN,7.0440001488,235.80000305,26.690000534,0.0,NaN,13.595999718,194,2.0,NaN
4859,3742.5,0.6740000248,17.620000839,NaN,268.66900635,2.4700000286,7.9330000877,13.430000305,48.310001373,46.529998779,34.220001221,29.729999542,45.842998505,1.0,NaN,NaN,NaN,NaN,NaN,7.1180000305,235.3500061,26.469999313,0.0,NaN,13.595999718,194,2.0,NaN
4860,3742.6,0.648999989,17.180000305,NaN,240.53901672,2.4630000591,8.0769996643,12.539999962,43.380001068,45.689998627,32.779998779,28.979999542,45.993000031,1.0,NaN,NaN,NaN,NaN,NaN,7.1919999123,234.8999939,26.25,0.0,NaN,13.595999718,194,2.0,NaN
4861,3742.7,0.6150000095,17.680000305,NaN,241.19400024,2.4639999866,8.279999733,13.210000038,43.130001068,46.720001221,32.209999084,28.450000763,47.437000275,1.0,NaN,NaN,NaN,NaN,NaN,7.0689997673,235.19999695,25.780000687,0.0,NaN,13.595999718,194,2.0,NaN
4862,3742.8,0.5799999833,18.180000305,NaN,241.8480072,2.4660000801,8.4829998016,13.890000343,42.880001068,47.75,31.63999939,27.920000076,48.880001068,1.0,NaN,NaN,NaN,NaN,NaN,6.9450001717,235.5,25.299999237,0.0,NaN,13.595999718,194,2.0,NaN
4863,3742.9,0.5500000119,19.280000687,NaN,239.38200378,2.4719998837,8.6599998474,14.279999733,42.099998474,50.060001373,31.649999619,27.569999695,50.672000885,1.0,NaN,NaN,NaN,NaN,NaN,6.7270002365,234.8500061,24.569999695,0.0,NaN,13.595999718,194,2.0,NaN
4864,3743.0,0.5199999809,20.38999939,NaN,236.91600037,2.4779999256,8.8369998932,14.659999847,41.319999695,52.380001068,31.659999847,27.209999084,52.464000702,1.0,NaN,NaN,NaN,NaN,NaN,6.507999897,234.19999695,23.840000153,0.0,NaN,13.595999718,194,2.0,NaN
4865,3743.1,0.5009999871,18.870000839,NaN,237.16799927,2.4869999886,8.9479999542,14.300000191,40.310001373,52.979999542,31.86000061,26.799999237,54.105998993,1.0,NaN,NaN,NaN,NaN,NaN,6.4699997902,236.19999695,22.940000534,0.0,NaN,13.595999718,194,2.0,NaN
4866,3743.2,0.4819999933,17.340000153,NaN,237.41900635,2.496999979,9.0600004196,13.930000305,39.290000916,53.580001831,32.069999695,26.399999619,55.749000549,1.0,NaN,NaN,NaN,NaN,NaN,6.4310002327,238.19999695,22.030000687,0.0,NaN,13.595999718,194,2.0,NaN
4867,3743.3,0.4339999855,16.729999542,NaN,236.21200562,2.507999897,9.3420000076,13.840000153,39.409999847,53.229999542,31.840000153,25.729999542,57.740001678,1.0,NaN,NaN,NaN,NaN,NaN,6.2529997826,241.6499939,21.079999924,0.0,NaN,13.595999718,194,2.0,NaN
4868,3743.4,0.3860000074,16.11000061,NaN,235.0039978,2.5199999809,9.6239995956,13.75,39.529998779,52.880001068,31.620000839,25.069999695,59.730998993,0.0,NaN,NaN,NaN,NaN,NaN,6.0749998093,245.1000061,20.120000839,NaN,NaN,NaN,194,2.0,NaN
4869,3743.5,0.3100000024,16.149999619,NaN,235.40600586,2.5309998989,10.069999695,13.590000153,38.279998779,51.270000458,31.190000534,24.040000916,62.069999695,0.0,NaN,NaN,NaN,NaN,NaN,6.0170001984,249.6000061,19.120000839,NaN,NaN,NaN,194,2.0,NaN
4870,3743.6,0.2339999974,16.190000534,NaN,235.80900574,2.5420000553,10.515999794,13.430000305,37.040000916,49.669998169,30.770000458,23.020000458,64.410003662,0.0,NaN,NaN,NaN,NaN,NaN,5.9600000381,254.09999084,18.129999161,NaN,NaN,NaN,194,2.0,NaN
4871,3743.7,0.1560000032,13.600000381,NaN,236.46400452,2.5499999523,10.973999977,12.930000305,35.099998474,46.0,29.940000534,21.920000076,67.595001221,0.0,NaN,NaN,NaN,NaN,NaN,5.7199997902,256.8500061,17.420000076,NaN,NaN,NaN,194,2.0,NaN
4872,3743.8,0.0780000016,11.020000458,NaN,237.11799622,2.5590000153,11.432999611,12.420000076,33.169998169,42.340000153,29.100000381,20.809999466,70.78099823,0.0,NaN,NaN,NaN,NaN,NaN,5.4790000916,259.6000061,16.709999084,NaN,NaN,NaN,194,2.0,NaN
4873,3743.9,0.0469999984,9.9300003052,NaN,238.5269928,2.5639998913,11.616999626,11.350000381,30.510000229,38.729999542,27.700000763,19.700000763,74.513999939,0.0,NaN,NaN,NaN,NaN,NaN,5.5440001488,261.8999939,16.020000458,NaN,NaN,NaN,194,2.0,NaN
4874,3744.0,0.0149999997,8.8400001526,NaN,239.93600464,2.5699999332,11.800999641,10.270000458,27.850000381,35.130001068,26.309999466,18.590000153,78.248001099,0.0,NaN,NaN,NaN,NaN,NaN,5.6100001335,264.20001221,15.319999695,NaN,NaN,NaN,194,2.0,NaN
4875,3744.1,0.0049999999,8.8500003815,NaN,239.18099976,2.5739998817,11.859999657,9.7700004578,26.090000153,32.130001068,24.879999161,17.420000076,79.541999817,0.0,NaN,NaN,NaN,NaN,NaN,5.6840000153,264.45001221,14.970000267,NaN,NaN,NaN,194,2.0,NaN
4876,3744.2,0.0,8.8599996567,NaN,238.42599487,2.5780000687,11.918999672,9.2600002289,24.340000153,29.13999939,23.450000763,16.25,80.835998535,0.0,NaN,NaN,NaN,NaN,NaN,5.757999897,264.70001221,14.619999886,NaN,NaN,NaN,194,2.0,NaN
4877,3744.3,0.0160000008,9.0200004578,NaN,237.82200623,2.5759999752,11.800999641,9.0500001907,23.069999695,27.370000839,22.399999619,15.340000153,81.183998108,0.0,NaN,NaN,NaN,NaN,NaN,5.7989997864,264.3500061,14.430000305,NaN,NaN,NaN,194,2.0,NaN
4878,3744.4,0.0359999985,9.1800003052,NaN,237.21800232,2.5739998817,11.682999611,8.8400001526,21.809999466,25.600000381,21.350000381,14.43999958,81.532997131,0.0,NaN,NaN,NaN,NaN,NaN,5.8400001526,264.0,14.239999771,NaN,NaN,NaN,194,2.0,NaN
4879,3744.5,0.0390000008,9.2299995422,NaN,236.21200562,2.5710000992,11.663000107,8.8699998856,21.010000229,24.440000534,20.719999313,13.729999542,81.283996582,0.0,NaN,NaN,NaN,NaN,NaN,6.0289998055,265.29998779,14.020000458,NaN,NaN,NaN,194,2.0,NaN
4880,3744.6,0.0430000015,9.279999733,NaN,235.20500183,2.5680000782,11.642999649,8.8999996185,20.209999084,23.280000687,20.090000153,13.029999733,81.035003662,0.0,NaN,NaN,NaN,NaN,NaN,6.2179999352,266.6000061,13.81000042,NaN,NaN,NaN,194,2.0,NaN
4881,3744.7,0.023,9.1300001144,NaN,237.9730072,2.5659999847,11.76099968,8.779999733,19.420000076,22.040000916,19.790000916,12.5,81.383003235,0.0,NaN,NaN,NaN,NaN,NaN,6.0349998474,267.20001221,13.729999542,NaN,NaN,NaN,194,2.0,NaN
4882,3744.8,0.003,8.9899997711,NaN,240.74099731,2.5629999638,11.87899971,8.6599998474,18.629999161,20.790000916,19.5,11.979999542,81.732002258,0.0,NaN,NaN,NaN,NaN,NaN,5.8509998322,267.79998779,13.649999619,NaN,NaN,NaN,194,2.0,NaN
4883,3744.9,0.0149999997,8.9399995804,NaN,242.20001221,2.5590000153,11.80700016,8.4799995422,18.010000229,19.579999924,19.170000076,11.579999924,81.632003784,0.0,NaN,NaN,NaN,NaN,NaN,5.7309999466,267.1000061,13.739999771,NaN,NaN,NaN,194,2.0,NaN
4884,3745.0,0.0270000007,8.8999996185,NaN,243.65899658,2.5559999943,11.734999657,8.2899999619,17.399999619,18.370000839,18.850000381,11.180000305,81.532997131,0.0,NaN,NaN,NaN,NaN,NaN,5.6100001335,266.3999939,13.850000381,NaN,NaN,NaN,194,2.0,NaN
4885,3745.1,0.0240000002,9.0500001907,NaN,240.48899841,2.5429999828,11.75399971,8.220000267,17.239999771,17.549999237,18.75,11.0,81.433998108,0.0,NaN,NaN,NaN,NaN,NaN,5.5720000267,266.0,13.949999809,NaN,NaN,NaN,194,2.0,NaN
4886,3745.2,0.0209999997,9.1999998093,NaN,237.31900024,2.5309998989,11.774000168,8.1499996185,17.069999695,16.739999771,18.649999619,10.819999695,81.333999634,0.0,NaN,NaN,NaN,NaN,NaN,5.5329999924,265.6000061,14.06000042,NaN,NaN,NaN,194,2.0,NaN
4887,3745.3,0.0309999995,9.1899995804,NaN,235.85899353,2.5190000534,11.715000153,8.3500003815,17.290000916,16.590000153,18.979999542,10.770000458,80.288002014,0.0,NaN,NaN,NaN,NaN,NaN,5.7379999161,266.45001221,14.050000191,NaN,NaN,NaN,194,2.0,NaN
4888,3745.4,0.0410000011,9.1800003052,NaN,234.3999939,2.506000042,11.656000137,8.5399999619,17.520000458,16.450000763,19.299999237,10.729999542,79.242996216,0.0,NaN,NaN,NaN,NaN,NaN,5.9439997673,267.29998779,14.039999962,NaN,NaN,NaN,194,2.0,NaN
4889,3745.5,0.0649999976,9.529999733,NaN,231.17999268,2.5050001144,11.512000084,8.5500001907,17.790000916,16.430000305,19.770000458,10.819999695,80.388000488,0.0,NaN,NaN,NaN,NaN,NaN,5.8940000534,267.6000061,14.0,NaN,NaN,NaN,194,2.0,NaN
4890,3745.6,0.0900000036,9.8900003433,NaN,227.95899963,2.503000021,11.368000031,8.5600004196,18.049999237,16.420000076,20.25,10.920000076,81.532997131,0.0,NaN,NaN,NaN,NaN,NaN,5.8449997902,267.8999939,13.960000038,NaN,NaN,NaN,194,2.0,NaN
4891,3745.7,0.0909999982,9.8199996948,NaN,227.65699768,2.503000021,11.362000465,8.6800003052,18.290000916,16.420000076,20.620000839,11.119999886,79.740997314,0.0,NaN,NaN,NaN,NaN,NaN,5.9539999962,269.25,13.949999809,NaN,NaN,NaN,194,2.0,NaN
4892,3745.8,0.0920000002,9.7600002289,NaN,227.35499573,2.5020000935,11.354999542,8.8000001907,18.530000687,16.430000305,20.989999771,11.319999695,77.948997498,0.0,NaN,NaN,NaN,NaN,NaN,6.0640001297,270.6000061,13.93999958,NaN,NaN,NaN,194,2.0,NaN
4893,3745.9,0.1309999973,9.9300003052,NaN,229.61999512,2.5,11.126000404,9.0600004196,18.88999939,16.329999924,21.219999313,11.449999809,77.899002075,0.0,NaN,NaN,NaN,NaN,NaN,5.9629998207,268.95001221,13.890000343,NaN,NaN,NaN,194,2.0,NaN
4894,3746.0,0.1710000038,10.100000381,NaN,231.88400269,2.496999979,10.895999908,9.3199996948,19.260000229,16.219999313,21.450000763,11.579999924,77.849998474,0.0,NaN,NaN,NaN,NaN,NaN,5.8619999886,267.29998779,13.819999695,NaN,NaN,NaN,194,2.0,NaN
4895,3746.1,0.1790000051,9.5100002289,NaN,233.59500122,2.4930000305,10.843999863,9.1199998856,18.75,15.989999771,21.469999313,11.710000038,78.049003601,0.0,NaN,NaN,NaN,NaN,NaN,5.9050002098,267.29998779,13.859999657,NaN,NaN,NaN,194,2.0,NaN
4896,3746.2,0.1889999956,8.9200000763,NaN,235.30601501,2.4900000095,10.791000366,8.9200000763,18.229999542,15.760000229,21.489999771,11.840000153,78.248001099,0.0,NaN,NaN,NaN,NaN,NaN,5.9489998817,267.29998779,13.899999619,NaN,NaN,NaN,194,2.0,NaN
4897,3746.3,0.1659999937,9.1300001144,NaN,236.91700745,2.4990000725,10.921999931,8.720000267,17.88999939,15.56000042,20.88999939,11.93999958,78.79599762,0.0,NaN,NaN,NaN,NaN,NaN,6.0229997635,267.75,14.020000458,NaN,NaN,NaN,194,2.0,NaN
4898,3746.4,0.1439999938,9.3400001526,NaN,238.5269928,2.507999897,11.05300045,8.5200004578,17.540000916,15.359999657,20.280000687,12.039999962,79.343002319,0.0,NaN,NaN,NaN,NaN,NaN,6.0970001221,268.20001221,14.140000343,NaN,NaN,NaN,194,2.0,NaN
4899,3746.5,0.1480000019,9.8199996948,NaN,233.7460022,2.5190000534,11.027000427,8.779999733,18.0,15.279999733,20.120000839,12.109999657,78.79599762,0.0,NaN,NaN,NaN,NaN,NaN,6.1079998016,267.54998779,14.319999695,NaN,NaN,NaN,194,2.0,NaN
4900,3746.6,0.1529999971,10.31000042,NaN,228.96499634,2.5299999714,11.001000404,9.0399999619,18.469999313,15.199999809,19.950000763,12.180000305,78.248001099,0.0,NaN,NaN,NaN,NaN,NaN,6.118999958,266.8999939,14.5,NaN,NaN,NaN,194,2.0,NaN
4901,3746.7,0.1850000024,10.510000229,NaN,230.32400513,2.5339999199,10.81099987,9.3100004196,19.030000687,15.050000191,19.870000839,12.229999542,77.501998901,0.0,NaN,NaN,NaN,NaN,NaN,6.1160001755,267.04998779,14.550000191,NaN,NaN,NaN,194,2.0,NaN
4902,3746.8,0.2179999948,10.699999809,NaN,231.68299866,2.5390000343,10.62100029,9.5799999237,19.590000153,14.899999619,19.790000916,12.289999962,76.754997253,0.0,NaN,NaN,NaN,NaN,NaN,6.1139998436,267.20001221,14.600000381,NaN,NaN,NaN,194,2.0,NaN
4903,3746.9,0.1909999996,10.300000191,NaN,233.44400024,2.5390000343,10.777999878,9.4399995804,19.270000458,14.949999809,19.620000839,12.479999542,77.402000427,0.0,NaN,NaN,NaN,NaN,NaN,6.103000164,268.1000061,14.579999924,NaN,NaN,NaN,194,2.0,NaN
4904,3747.0,0.1640000045,9.8800001144,NaN,235.20500183,2.5399999619,10.93500042,9.3000001907,18.940000534,15.0,19.440000534,12.670000076,78.049003601,0.0,NaN,NaN,NaN,NaN,NaN,6.0920000076,269.0,14.56000042,NaN,NaN,NaN,194,2.0,NaN
4905,3747.1,0.1630000025,9.5100002289,NaN,233.49398804,2.5409998894,10.940999985,9.2399997711,19.260000229,14.93999958,19.340000153,12.710000038,78.197998047,0.0,NaN,NaN,NaN,NaN,NaN,6.1960000992,267.95001221,14.609999657,NaN,NaN,NaN,194,2.0,NaN
4906,3747.2,0.1620000005,9.1300001144,NaN,231.78300476,2.5429999828,10.947999954,9.1800003052,19.579999924,14.880000114,19.239999771,12.75,78.347000122,0.0,NaN,NaN,NaN,NaN,NaN,6.3000001907,266.8999939,14.659999847,NaN,NaN,NaN,194,2.0,NaN
4907,3747.3,0.1669999957,9.9300003052,NaN,234.55099487,2.5539999008,10.921999931,9.4200000763,20.270000458,14.890000343,19.409999847,12.960000038,78.496002197,0.0,NaN,NaN,NaN,NaN,NaN,6.3489999771,267.95001221,14.539999962,NaN,NaN,NaN,194,2.0,NaN
4908,3747.4,0.1710000038,10.729999542,NaN,237.31900024,2.5659999847,10.895999908,9.6599998474,20.959999084,14.899999619,19.579999924,13.170000076,78.646003723,0.0,NaN,NaN,NaN,NaN,NaN,6.3979997635,269.0,14.420000076,NaN,NaN,NaN,194,2.0,NaN
4909,3747.5,0.1720000058,10.180000305,NaN,235.80999756,2.5799999237,10.890000343,9.5900001526,21.010000229,14.779999733,19.440000534,13.279999733,78.79599762,0.0,NaN,NaN,NaN,NaN,NaN,6.3709998131,267.75,14.300000191,NaN,NaN,NaN,194,2.0,NaN
4910,3747.6,0.173999995,9.6199998856,NaN,234.30000305,2.5940001011,10.883000374,9.5200004578,21.059999466,14.659999847,19.299999237,13.390000343,78.944999695,0.0,NaN,NaN,NaN,NaN,NaN,6.3429999352,266.5,14.180000305,NaN,NaN,NaN,194,2.0,NaN
4911,3747.7,0.1700000018,9.6099996567,NaN,235.55799866,2.6010000706,10.902999878,9.6700000763,21.280000687,14.630000114,18.790000916,13.420000076,78.148002625,0.0,NaN,NaN,NaN,NaN,NaN,5.9800000191,267.75,13.960000038,NaN,NaN,NaN,194,2.0,NaN
4912,3747.8,0.1669999957,9.6099996567,NaN,236.815979,2.6070001125,10.921999931,9.8199996948,21.510000229,14.600000381,18.280000687,13.449999809,77.351997375,0.0,NaN,NaN,NaN,NaN,NaN,5.6160001755,269.0,13.739999771,NaN,NaN,NaN,194,2.0,NaN
4913,3747.9,0.1669999957,9.1999998093,NaN,237.92300415,2.6129999161,10.921999931,9.6499996185,21.069999695,14.390000343,17.540000916,13.420000076,79.492996216,0.0,NaN,NaN,NaN,NaN,NaN,5.5609998703,269.3500061,13.590000153,NaN,NaN,NaN,194,2.0,NaN
4914,3748.0,0.1669999957,8.8000001907,NaN,239.03001404,2.6199998856,10.921999931,9.4799995422,20.620000839,14.180000305,16.799999237,13.390000343,81.633003235,0.0,NaN,NaN,NaN,NaN,NaN,5.506000042,269.70001221,13.430000305,NaN,NaN,NaN,194,2.0,NaN
4915,3748.1,0.2169999927,8.5,NaN,238.57699585,2.6199998856,10.626999855,9.2299995422,20.069999695,14.06000042,16.180000305,13.239999771,80.13999939,0.0,NaN,NaN,NaN,NaN,NaN,5.4819998741,270.20001221,13.25,NaN,NaN,NaN,194,2.0,NaN
4916,3748.2,0.2680000067,8.1899995804,NaN,238.12399292,2.6199998856,10.331999779,8.9799995422,19.520000458,13.93999958,15.56000042,13.090000153,78.646003723,0.0,NaN,NaN,NaN,NaN,NaN,5.4569997787,270.70001221,13.069999695,NaN,NaN,NaN,194,2.0,NaN
4917,3748.3,0.2840000093,8.5200004578,NaN,248.33900452,2.6080000401,10.234000206,9.1000003815,19.440000534,13.380000114,14.850000381,13.0,79.193000793,0.0,NaN,NaN,NaN,NaN,NaN,5.4070000648,269.6499939,12.93999958,NaN,NaN,NaN,194,2.0,NaN
4918,3748.4,0.300999999,8.8500003815,NaN,258.55499268,2.5959999561,10.135000229,9.220000267,19.36000061,12.819999695,14.149999619,12.909999847,79.740997314,0.0,NaN,NaN,NaN,NaN,NaN,5.3579998016,268.6000061,12.81000042,NaN,NaN,NaN,194,2.0,NaN
4919,3748.5,0.3170000017,7.2899999619,NaN,341.58599854,2.5810000896,10.043000221,8.3199996948,17.399999619,12.300000191,13.579999924,13.029999733,80.039001465,0.0,NaN,NaN,NaN,NaN,NaN,5.4759998322,267.70001221,13.220000267,NaN,NaN,NaN,194,2.0,NaN
4920,3748.6,0.3330000043,5.7399997711,NaN,424.61801147,2.5659999847,9.9519996643,7.4099998474,15.449999809,11.779999733,13.010000229,13.149999619,80.337997437,0.0,NaN,NaN,NaN,NaN,NaN,5.5939998627,266.79998779,13.630000114,NaN,NaN,NaN,194,2.0,NaN
4921,3748.7,0.3869999945,5.9699997902,NaN,334.59100342,2.5610001087,9.6300001144,6.8400001526,14.859999657,11.5,12.909999847,13.390000343,79.143997192,0.0,NaN,NaN,NaN,NaN,NaN,5.6700000763,264.6499939,14.180000305,NaN,NaN,NaN,194,2.0,NaN
4922,3748.8,0.4420000017,6.2100000381,NaN,244.56500244,2.5550000668,9.3090000153,6.2800002098,14.279999733,11.220000267,12.81000042,13.630000114,77.948997498,1.0,NaN,NaN,NaN,NaN,NaN,5.7470002174,262.5,14.739999771,0.0,NaN,13.37899971,194,2.0,NaN
4923,3748.9,0.5040000081,10.229999542,NaN,337.66101074,2.5390000343,8.9490003586,7.2399997711,15.43999958,11.699999809,13.100000381,13.880000114,73.967002869,1.0,NaN,NaN,NaN,NaN,NaN,6.0640001297,261.3500061,15.520000458,0.0,NaN,13.37899971,194,2.0,NaN
4924,3749.0,0.5649999976,14.260000229,NaN,430.75698853,2.5239999294,8.5880002975,8.2100000381,16.590000153,12.180000305,13.399999619,14.140000343,69.98500061,1.0,NaN,NaN,NaN,NaN,NaN,6.3819999695,260.20001221,16.299999237,0.0,NaN,13.37899971,194,2.0,NaN
4925,3749.1,0.5529999733,17.520000458,NaN,334.79199219,2.5150001049,8.6599998474,9.4499998093,17.979999542,12.800000191,13.449999809,14.569999695,62.667999268,1.0,NaN,NaN,NaN,NaN,NaN,6.4970002174,260.79998779,16.950000763,0.0,NaN,13.37899971,194,2.0,NaN
