well_index;well_cluster_index;date_fracturing;date_begin;year;wellbore_type;well_type;well_character;uchastok_gpa;uchastok_monit;repair_type;kratnost;perforation_roof;perforation_bottom;h;h_perf;hoil;hoil_perf;porosity;permeability_min;permeability_max;permeability_avg;init_oil_saturation_factor;aps_min;aps_max;aps_avg;sandiness;number_of_permeable_intervals;stratum_list;stratum_list_perf;resources;recoverables;remaining_recoverables;base_qliq1;base_qoil1;base_qwater1;base_water_cut1;base_qliq3;base_qoil3;base_qwater3;base_water_cut3;base_qliq6;base_qoil6;base_qwater6;base_water_cut6;base_qliq12;base_qoil12;base_qwater12;base_water_cut12;qliq3_to_qliq12;qliq3_to_max;cumulative_oil_production;cumulative_fluid_production;max_fluid_production;max_oil_production;stratum_pressure;bottomhole_pressure6;kprod_max;kprod_current;water_to_oil_ratio;last_gtm_days_count;mrp;expl_method;expl_coeff;dynamic_level;depth_pump;pipe_size;producing_area;perimeter_area;previous_grp_result_qoil3;previous_grp_result_qliq3;azimuth_true;angle;angle_max;absroof_perf;rate_oil_avg_1000;rate_liq_avg_1000;water_cut_avg_1000;liq_sum_1000;oil_sum_1000;receptivity_avg_1000;receptivity_sum_1000;cnt_1000;cnt_nagn_1000;nagn_all_1000;oil_all_1000;distance_to_producing_well;stratum_list_dob;rate_liq_avg_dob;rate_oil_avg_dob;dynamic_level_dob;dist_nagn1;stratum_list_nagn1;stratum_list_perf_nagn1;receptivity_avg_nagn1;receptivity_sum_nagn1;azimuth_stress_nagn1;bottomhole_pressure_nagn1;h_nagn1;h_perf_nagn1;porosity_perf_nagn1;dist_flood_nagn1;result_qoil3
494;73;05.01.07;19.01.07;2007;NNS;bd;Neftyanaya;D;D-14;;1;3000;3020;0,252287918684516;0,254859651407206;0,252287918684516;0,254859651407206;0,258597229242497;0,00852727272727273;0,00515279233653774;0,00356624511735857;0,237622098897401;0,730337078651685;0,726865671641791;0,744421530212415;0,636485481580518;8;plX-1,plX-2;plX-1,plX-2;0,0850366448700243;0,0850366448700238;0,121020411592669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287110428344964;0,00937590601817196;0,00467894689176289;0,027759002968208;0,027759002968208;0,61703821656051;;;;0,000854482422119503;0;;FON;0,357082144106471;0;0;0,16256157635468;0,972184156068746;0,989269202763768;0;0;0,613170786016477;0,0853972574060504;0,111987818383167;0,37359605021685;0,0863948324586193;0,319451010445332;0,848678672039759;0,00985228133178465;0,0180161323311434;0;0;6;0;0;6;0,30575968504866;plX-1,plX-2;0,170955406045336;0,0983072916666664;0,502257629229809;;;;;;;0,457991829493991;0;0;0;;0,10
494;73;24.04.11;27.04.11;2011;NNS;deyst;Neftyanaya;D;D-14;;2;3000;3020;0,252287918684516;0,254859651407206;0,252287918684516;0,254859651407206;0,258597229242497;0,00852727272727273;0,00515279233653774;0,00356624511735857;0,237622098897401;0,730337078651685;0,726865671641791;0,744421530212415;0,636485481580518;8;plX-1,plX-2;plX-1,plX-2;0,0850366448700243;0,0850366448700238;0,0970760000467383;0,0294494238156209;0,0536444473291362;0,0113611049231455;0,369644072504148;0,0321136078113322;0,0597773294478069;0,0105689444279149;0,316911727844946;0,0336501127833451;0,0636570852728058;0,0112389719984657;0,322233472364573;0,0372306539254262;0,0622412482908927;0,011805218684284;0,306849758366363;0,234633762200979;0,045432631537691;0,0277034763251821;0,0167062826906431;0,0672433215320244;0,0503370525337052;0,240843949044586;0,550416666666667;0,00375462869305938;0,0289249683350589;0,00279299853782991;0,269769856376536;0,145564342926447;SHGN;0,488091098479349;0,588763760597242;0;;0,972184156068746;0,989269202763768;0,154929419341274;0,182127397883412;0,613170786016477;0,0853972574060504;0,111987818383167;0,37359605021685;0,137792781307325;0,126781213225848;0,37509493179759;0,0134260936971032;0,0355904233106483;0,128188016543073;0,00563005271870578;4;1;1;4;0,333557235406557;plX-1,plX-2;0,0462918199954814;0,106277360003468;0,690523147187045;0,430990067809634;plX-1,plX-2;plX-1,plX-2;0,11999355452589;0,0247428365966414;0,292466948724415;0,0990183452593154;0,181093123978083;0,264627562559276;0,716486902927582;0,696724835687544;0,06
495;73;30.06.06;10.07.06;2006;NNS;bd;Neftyanaya;D;D-14;;1;2956,8;2968,3;0,165208904929383;0,166892985360591;0,165208904929383;0,166892985360591;0,384394645439537;0,0144090909090909;0,0109035361445929;0,00656877165635623;0,341023351612279;0,508988764044944;0,683582089552239;0,66666116725098;0,495545879555657;5;plX-1,plX-2,plX-6;plX-1,plX-2;0,0851185718888438;0,0851185718888436;0,126720517965153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287110428344964;0,00510072874573506;0,00239848919677707;0,0134331645012112;0,0111254157279262;0,632563694267516;;;;0,000317388690860046;0;;FON;0,187168241111929;0;0;0,16256157635468;0,992709459968094;0,99722027476534;0;0;0,357235582275662;0,0697930841969364;0,0704595791805094;0,35039877618338;0,0723657650383529;0,434577583590029;0,908965550277691;0,00356033861814799;0,00657810945851216;0;0;4;0;0;4;0,327037448100889;plX-1,plX-2;0,196310343903289;0,126384253640776;0,241332779738426;;;;;;;0,4679704224271;0;0;0;;0,08
496;73;29.05.09;07.06.09;2009;NNS;deyst;Neftyanaya;D;D-14;;1;3133;3139;0,0909827462389747;0,0698859725813352;0,0909827462389747;0,0698859725813352;0,514108166759132;0,0541727272727273;0,00799971918068544;0,0094286215879423;0,46318165306575;0,592134831460674;0,513432835820896;0,577658623771224;0,702147964481697;3;plX-1,plX-2;plX-1;0,0781261154000416;0,0781261154000415;0,104048750857517;0,00567038595207608;0,0157013509629204;0,000246634630684531;0,0416755571940952;0,00570583464529365;0,0141473013026476;0,00053224899996694;0,089823809229618;0,00565173164979939;0,0144201307631065;0,00050141247427771;0,0855941705153785;0,00519018175004683;0,0115094404018692;0,000427162518181329;0,0796458195018718;0,299046473100836;0,0230130902103093;0,0149598444556192;0,00762602275409807;0,0235869720702357;0,0203602379334597;0,326831210191083;0,759166666666667;6,03E-05;0,00256125339623604;0,00105442474225199;0,249005018169233;0,405715440786315;GPM;0,486024970000545;0;0;0;0,735982302270991;0,88319357487688;0;0;0,509407704297484;0,126152343068495;;0,409720949626454;0,0930709191225946;0,104781484043373;0,490309055005917;0,0116187292145122;0,0209376119328579;0,0077204845646332;0,00410635957411692;5;1;1;5;0,154967836074548;plX-1,plX-2,plX-6;0;0;0,233158604940834;0,561574629584292;plX-1,plX-2,plX-3;plX-2,plX-3;0,0190896545175193;0,0185307521351678;0,549556052081318;0,294240560848095;0,119746876521175;0,0984351061501423;0,802773497688755;0,743891906122381;0,12
497;73;22.03.06;10.04.06;2006;NNS;bd;Neftyanaya;D;D-14;;1;3079,9;3095,7;0,187673780543945;0,189586859874626;0,187673780543945;0,189586859874626;0,440527921914087;0,0234;0,0110826795004321;0,0118312937422738;0,39615120183803;0,529213483146067;0,664179104477612;0,57438647143741;0,592023371989603;6;plX-1,plX-2,plX-6;plX-1,plX-2;0,059407942572678;0,0594079425726779;0,0969874552279017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287110428344964;0,000303029806666983;0,000137332250511841;0,00344810481131171;0,00344810481131171;0,655652866242038;;;;0;0;;FON;0,0311709629712113;0,409970897127674;0;0,16256157635468;0,754943606925;0,890463264978856;0;0;0,980349588065019;0,0581806762273631;0,0571705426356589;0,361965011805262;0,0470013008567712;0,0278358405780514;0,0260808282410729;0,00134787007540706;0,00421524844356774;0;0;3;0;0;3;0,154974363617201;plX-1,plX-2;0,00701826352005943;0,0155152890950069;0;;;;;;;0,482810381148135;0;0;0;;0,04
498;73;04.03.11;15.03.11;2011;NNS;deyst;Neftyanaya;D;D-15;;2;3033,4;3045,2;0,161176275618244;0,162819248869957;0,161176275618244;0,162819248869957;0,241894143870111;0,00824545454545455;0,00798337840160551;0,00560879678308317;0,214565183296459;0,596629213483146;0,831343283582089;0,727443066317061;0,488068988975023;7;plX-1,plX-2,plX-3;plX-1,plX-2;0,0928968722300883;0,0928968722300883;0,105869467155327;0,0700636324836068;0,163343698554966;0,014125437939205;0,193174256521986;0,066933829492868;0,156488508875866;0,00985746872387751;0,141812832303301;0,0695307473283292;0,167815346225827;0,0097337936325278;0,135062823182197;0,071540830256458;0,150574114398318;0,00935981799214046;0,126609368056582;0,254503504217136;0,171703295382773;0,0293971672446073;0,0141570991865477;0,0370847190930873;0,0353940921932554;0,378184713375796;0,520416666666667;0,00823645624053229;0,00832431810513709;0,000529052343996792;0,244505969890985;0,0539960077822978;SHGN;0,290369271935654;0,547133999746931;0;;0,999999994026748;1;0,134563456345634;0,110090537195912;0,885063460253841;0,090184584249276;0,0884551495016611;0,427135902604594;0,11759545846479;0,158959259830616;0,576425018569663;0,00843020657526918;0,0208741015067336;0,129174643217099;0,00772463958376936;3;1;1;3;0,346292804744605;plX-1,plX-2,plX-3;0,0433181823403497;0,0239670921463245;0,565704795515879;0,619834597330827;plX-1,plX-2,plX-3;plX-2,plX-3;0,100105101634589;0,0341745168141383;0,279979352549861;0,294240560848095;0,119746876521175;0,0984351061501423;0,802773497688755;0,746291873201816;0,07
498;73;07.05.13;16.05.13;2013;NNS;deyst;Neftyanaya;D;D-15;;3;3033,4;3053;0,175815272432651;0,177607470377053;0,175815272432651;0,177607470377053;0,223142398907854;0,00531818181818182;0,00798337840160551;0,00491537903541232;0,200345010032902;0,596629213483146;0,831343283582089;0,747576819962879;0,281073687437051;8;plX-1,plX-2,plX-3;plX-1,plX-2,plX-3;0,0928968722300883;0,0928968722300883;0,0894920802967152;0,0346038937588232;0,0860160965794769;0,00504652398169886;0,139735691768437;0,0325310029550679;0,0734206258158945;0,00579659415090046;0,171581807018209;0,0418112320905701;0,0979872509160266;0,00694108258490625;0,160163972665793;0,0512137970174406;0,104083275555337;0,00829549385840185;0,156750048433694;0,172787589759948;0,0736552048283721;0,0419327732468907;0,0206770405716585;0,0420167021949813;0,0394795762723723;0,322850318471338;0,29875;0,00823645624053229;0,00461850519234883;0,000743769115933583;0,137220972486589;0,0327715592389519;SHGN;0,35619123788043;0,508477793243073;0;;0,999999994026748;1;0,1181890141832;0,111595274523755;0,885063460253841;0,090184584249276;0,0894241417497231;0,427135902604594;0,154622527250706;0,198113968081771;0,552822035079772;0,0143787668793975;0,0315179025989081;0,232621556664818;0,0140217901655206;3;1;1;3;0,346292804744605;plX-1,plX-2,plX-3;0,0642460099406851;0,0542644019265777;0,621496782229604;0,619834597330827;plX-1,plX-2,plX-3;plX-2,plX-3;0,081881774055783;0,0620439371620098;0,279979352549861;0,294240560848095;0,119746876521175;0,0984351061501423;0,802773497688755;0,710345008967615;0,03
498;73;17.09.06;08.10.06;2006;NNS;deyst;Neftyanaya;D;D-15;;1;3033,4;3045,2;0,161176275618244;0,162819248869957;0,161176275618244;0,162819248869957;0,241894143870111;0,00824545454545455;0,00798337840160551;0,00560879678308317;0,214565183296459;0,596629213483146;0,831343283582089;0,727443066317061;0,488068988975023;7;plX-1,plX-2,plX-3;plX-1,plX-2;0,0928968722300883;0,0928968722300883;0,140973956117651;0,0151515151515151;0,0431621990004543;0,000222766763198931;0,0140875122909617;0,0135966795477315;0,0364511758915431;0,000223147872656947;0,0158035874885192;0,0155083128479764;0,0422489082969432;0,000379413285302114;0,0236036174135297;0,0212478920741989;0,0492423508958404;0,000834908558263506;0,0380255473820264;0,174068056211368;0,111784797921195;0,00252743238749814;0,00119664642067615;0,0115711911236743;0,0110732505220408;0,696656050955414;0,758333333333333;6,65E-05;0,00267599198618597;0,000377752510374034;0,0804637480532964;0,126765545645198;GPM;0,104360979688384;0;0;0;0,999999994026748;1;0;0;0,885063460253841;0,090184584249276;0,0884551495016611;0,427135902604594;0,229928677163235;0,397884061288572;0,670343362353424;0,00502471697791217;0,00647874637247909;0,276930424600974;1,09E-05;5;1;1;5;0,346292804744605;plX-1,plX-2,plX-3;0,0157823375416589;0,0372926779935275;0,0272472493253062;;;;;;;0,509164100945834;0;0;0;;0,09
500;73;17.03.13;24.03.13;2013;NNS;deyst;Neftyanaya;D;D-15;;2;2902;2925,4;0,205848233192774;0,20794657638721;0,205848233192774;0,20794657638721;0,308350274105292;0,0107909090909091;0,0130048392914638;0,00499605384687777;0,254773561240601;0,585393258426966;0,717910447761194;0,737259523318505;0,333888408971051;7;plX-1,plX-2,plX-3;plX-1,plX-2,plX-3;0,0746305231375708;0,0746305231375709;0,102969687078517;0,0266980671910249;0,0539307272204656;0,00838557744327402;0,300949156375058;0,0274318973331425;0,0454307703803332;0,0111772289993057;0,392350398714972;0,0297459560515757;0,0461651668315278;0,0136924175668144;0,44410206163556;0,031834363874836;0,040215338815943;0,0156885143041143;0,47691178601399;0,234402230522852;0,0494336136957583;0,0120392923189315;0,0108692908756453;0,0527911883560419;0,0250261257932108;0,450636942675159;0,373333333333333;0,00359694599179512;0,00525564539571729;0,00838076215047624;0,105554594220453;0,155873360790358;SHGN;0,305873628054386;0,595723143110211;0;;0,99999999708285;1;0,0369091955067066;0,134027231995916;0,851953907815631;0,0663037789176175;0,0636766334440753;0,368666788835861;0,0923496164715382;0,178104612567243;0,704780125126387;0,0212645451852422;0,0365082514043145;0,162793401214357;0,0237577658283468;4;2;2;4;0,346337737982501;plX-1,plX-2,plX-3;0,0223016960624012;0,0467386063193482;0,56181233132655;0,53126670127558;plX-1,plX-2,plX-3,plX-6;plX-1,plX-2,plX-3;0,0923012451904809;0,0447131384879732;0,459873086797393;0,294240560848095;0,176911843632596;0,229390092653389;0,699317631521021;0,721577673306813;0,03
500;73;01.05.09;27.05.09;2009;NNS;bd;Neftyanaya;D;D-15;;1;2908;2925;0,205848233192774;0,20794657638721;0,205848233192774;0,20794657638721;0,308350274105292;0,0107909090909091;0,0130048392914638;0,00499605384687777;0,254773561240601;0,585393258426966;0,717910447761194;0,737259523318505;0,333888408971051;7;plX-1,plX-2,plX-3;plX-1,plX-2,plX-3;0,0746305231375708;0,0746305231375709;0,110926190977683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287110428344964;0,00594921220440261;0,00297899633137307;0,026177448771591;0,0250261257932108;0,487261146496815;;0,000269896128930631;;0,000886142018835069;0,231874026648209;;GPM;0,186912869059604;0;0;0;0,99999999708285;1;0;0;0,849532398129593;0,0651313723437664;0,0636766334440753;0,40040953238413;0,103189341945902;0,112859751879811;0,475182476846971;0,00916462486773464;0,0160476505751962;0,126659231041182;0,00996746233265792;5;2;2;5;0,346337737982501;plX-1,plX-2,plX-3;0,0436245208673975;0,100435818669094;0,686371185385092;0,53126670127558;plX-1,plX-2,plX-3,plX-6;plX-1,plX-2,plX-3;0,196595415489662;0,0257038510913956;0,459873086797393;0,294240560848095;0,176911843632596;0,229390092653389;0,699317631521021;0,741663993963637;0,02
501;73;11.11.06;25.11.06;2006;NNS;deyst;Neftyanaya;D;D-15;;1;2999;3015,2;0,128307584657595;0,129615506240815;0,128307584657595;0,129615506240815;0,239237677445788;0,0198454545454545;0,00355986898326462;0,00413278755343073;0,219684834656631;0,78314606741573;0,634328358208955;0,732852134460714;0,387069754245832;3;plX-1,plX-2,plX-3;plX-1,plX-2;0,0535489449179258;0,0535489449179257;0,0881992202121498;0,00578851899274433;0,0159289067739772;0,000287740402465286;0,047629208221823;0,00356291937126933;0,00907208882207892;0,000241524756287519;0,0652756874525796;0,00266159084162052;0,00678952951915723;0,000236650998290132;0,0857822895714562;0,00259807415921107;0,005706181099667;0,000237553558866712;0,0884835240722666;0,373040960263162;0,0917466601277129;0,000750203521370153;0,000358548524309293;0,00369439801211969;0,00344810481131171;0,700636942675159;0,758333333333333;1,32E-05;0,000725355725700706;0,000461103825317334;0,0887696833362173;0,145261136518685;GPM;0,106836349165939;0;0;0;0,986753002805319;0,994915972626465;0;0;0,703072812291249;0,0918175791199972;0,090531561461794;0,374908041123212;0,0818490109002826;0,0856734228742332;0,451372526362185;0,00197152624039694;0,00432007479206311;0,378471580287997;0,00118122968397012;5;1;1;5;0,318604115685016;plX-1,plX-2;0,141963974589219;0,0727744488268609;0,593211542453809;0,490093218653474;plX-1,plX-2,plX-3,plX-6;plX-1,plX-2,plX-3;0,470311405060304;0,00331359375380018;0,258218318267389;0,294240560848095;0,176911843632596;0,229390092653389;0,699317631521021;0,761058358722666;0,03
503;73;21.08.10;07.09.10;2010;NNS;deyst;Neftyanaya;D;D-15;;2;2892;2907,4;0,140294989596185;0,141725106493796;0,140294989596185;0,141725106493796;0,432417028426529;0,0129363636363636;0,0147399879441363;0,0144673792743394;0,404549654166568;0,397752808988764;0,73134328358209;0,518853371829243;0,450438815499549;5;plX-1,plX-2,plX-6;plX-1,plX-2;0,0754897524923975;0,0754897524923972;0,0827214997530169;0,0877080665813056;0,188063867073408;0,0236132768990867;0,257962572997027;0,0881386861313869;0,194126877381753;0,0175357036596251;0,191580993675015;0,0821387090350083;0,187320460882833;0,0155605159417879;0,182770755174458;0,0870513129366414;0,181876239385773;0,0119669302090241;0,133033141242658;0,275418631453205;0,133091788762749;0,0284585938434171;0,0150879891440712;0,0630003933769624;0,050667906400124;0,346337579617834;0,516666666666667;0,00530221737486037;0,0240074409222862;0,00143480733035166;0,267001211282229;0,0236753670060894;ETSN;0,283327932080447;0,620144249019362;0,826411657559199;0,0394088669950739;0,993071858133208;0,99735261496751;0,152535595223553;0,146261895149195;0,431641059897573;0,0119822743291811;0,0131506090808416;0,31638899733618;0,0979657291526489;0,158551985309851;0,647140584779927;0,0133187990780906;0,017297713317351;0;0;6;0;0;6;0,348763927138721;plX-1,plX-2,plX-3;0,0330702013027047;0,0713048644822007;0,703627776624455;0,464717493339529;plX-1,plX-2,plX-3,plX-6;plX-1,plX-2,plX-3;0;0,0345005518274065;0,870685321908474;0,294240560848095;0,176911843632596;0,229390092653389;0,699317631521021;0,697777159852142;0,07
503;73;07.06.06;17.06.06;2006;NNS;deyst;Neftyanaya;D;D-15;;1;2892;2898,4;0,0703224262065664;0,0710392678435239;0,0703224262065664;0,0710392678435239;0,477259583473709;0,0129363636363636;0,0147399879441363;0,016435617671491;0,452663365745786;0,397752808988764;0,73134328358209;0,485103457757613;0,481053102758232;3;plX-1,plX-2,plX-6;plX-1;0,0754897524923975;0,0754897524923972;0,117633389105087;0,00850557892811415;0,023665804349909;0,000328846174246041;0,0370449397280846;0,00666394383995365;0,0174958037408215;0,000250361027859013;0,0361768870219116;0,00712130293787069;0,0191048034934498;0,000284118785737862;0,038492053012833;0,00871384513880294;0,0201635218668828;0,000355718874828082;0,0395047652928705;0,208028846204417;0,0494443645019889;0,00173627889225407;0,000796527052968678;0,0128216075615956;0,0128216075615956;0,676751592356688;0;2,26E-05;0,000195500346783405;0,000103600459469411;0,0494895310607372;0,0779493139955024;GPM;0,100279599659453;0,0759205365051247;0;0;0,993071858133208;0,99735261496751;0;0;0,431641059897573;0,0119822743291811;0,0124584717607973;0,31638899733618;0,0451736932156795;0,0666960033611605;0,612666439082992;0,00110167697453337;0,00282860413985542;0;0;7;0;0;7;0,327609397289248;plX-1,plX-2,plX-3,plX-6;0,0192635877091877;0,0447290908171521;0;;;;;;;0,496371033082873;0;0;0;;0,10
504;73;25.01.16;29.01.16;2016;NNS;deyst;Neftyanaya;D;D-15;4-1;2;3038;3047;0,0951442723774099;0,0961141390278837;0,0951442723774099;0,0961141390278837;0,547513029999216;0,0254363636363636;0,0173841680848849;0,0163710997020878;0,420321015780688;0,312359550561798;0,641791044776119;0,460796040420706;0,133467366935604;4;plX-1,plX-2,plX-6;plX-6;0,0670727241431261;0,0670727241431258;0,100446771020063;0,122782757148954;0,00458752515090543;0,126513700155937;0,987279579046323;0,127998508858645;0,00396198578898254;0,131532697217743;0,989520080247059;0,131500103663454;0,00400863549384231;0,134917659025183;0,98985889058878;0,16293335584405;0,00943580226605343;0,164781750092243;0,978704357499695;0,213696287410117;0,155486375653553;0,00587012142486253;0,0415053062212252;0,0783142009083431;0,0108411656528811;0,42484076433121;0,47225;0,00104988724467183;0,0148072653165305;0,123345942016171;0,0657553209897906;0,0266316294817697;ETSN;0,36928214407205;0,655700366949259;0,852459016393443;0,0394088669950739;0,999999996608463;1;0,0236619476812128;0,227695701997556;0,354904252950345;0,0954464566104888;0,0941306755260244;0,454705771432061;0,0972951150585386;0,405466009126602;0,866364866901428;0,0107599759757302;0,00981645828304002;0,248105838470464;0,0192518170357306;1;1;1;1;0,529046430271175;plX-1,plX-2,plX-6;0,175705297688797;0,0316340458301059;0,339941872534772;0,630445931227515;plX-1,plX-2,plX-6;plX-1,plX-2,plX-6;0,307113391269719;0,0855792610179786;0,666822480688708;;0,168124914190142;0,245677391114029;0,789522342064716;0,750658288106726;0,00
504;73;31.12.09;26.01.10;2010;NNS;bd;Neftyanaya;D;D-15;;1;3012;3020;0,12434861067634;0,0922822225115795;0,12434861067634;0,0922822225115795;0,351018022103208;0,017;0,00628635823345284;0,00559123826830707;0,320682804309789;0,656179775280899;0,662686567164179;0,685639650787104;0,518165890732243;6;plX-1,plX-2,plX-6;plX-1,plX-2;0,0670727241431261;0,0670727241431258;0,105816020154815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287110428344964;0,00176038204687625;0,00102940914469474;0,00588044139071971;0,00403094772750948;0,516321656050955;;9,79E-05;;0,00245236708234446;0,27946011420661;;OSE;0,185596228828897;0;0;0,16256157635468;0,999999996608463;1;0;0;0,358105099087063;0,0985170452562895;0,098421926910299;0,317610689273279;0,111828825191764;0,171874735632069;0,628134876729858;0,00490939755359951;0,00688917396495932;0;0;2;0;0;2;0,43493302323087;plX-1,plX-2,plX-6;0,0734066886464561;0,0467786079085761;0,506669088644385;;;;;;;0,39325890610741;0;0;0;;0,01
505;73;26.06.06;10.07.06;2006;NNS;bd;Neftyanaya;D;D-15;;1;3028,6;3032;0,0291859244664592;0,0294834353317584;0,0291859244664592;0,0294834353317584;0,703876289495627;0,231345454545455;0,015043200178175;0,0286212816255312;0,636982188412465;0,38314606741573;0,0462686567164179;0,198556403382141;0,266851047663967;1;plX-1,plX-2;plX-1;0,022725840419142;0,022725840419142;0,0451549660509181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287110428344964;0,000661751577802493;0,000299903941658291;0,00700176385154115;0,00700176385154115;0,676751592356688;;;;0;0;;FON;0,0297704186568171;0,379602682525624;0;0,16256157635468;0,952210836797973;0,981429010472855;0;0;0,605099087063015;0,127966781813741;0,126384274640089;0,330508569106597;0,0731530076705692;0,048395081388;0,128719527767486;0,000985267761846614;0,0032093252426969;0;0;5;0;0;5;0,295291447347866;plX-1,plX-2,plX-3;0,0047567033889976;0,0110392647653721;0;;;;;;;0,496371033082873;0;0;0;;0,05
506;73;10.04.10;18.04.10;2010;NNS;bd;Neftyanaya;D;D-15;;1;3005;3020;0,075091608816543;0,0758570657936345;0,075091608816543;0,0758570657936345;0,476662581924707;0,0393363636363636;0,0130611241971836;0,0144110935680945;0,403627782221249;0,496629213483146;0,846268656716418;0,55643637863477;0,267149427452408;5;plX-1,plX-2,plX-3;plX-1,plX-2;0,0572006865771556;0,0572006865771553;0,0891432217932803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287110428344964;0,0039414923153279;0,0020371828924102;0,0137119969755953;0,0137119969755953;0,410031847133758;;8,20E-05;;0,0011865712760446;0,303339678145008;;OSE;0,206338440221105;0;0;0,16256157635468;0,965457829623155;0,986513037846389;0;0;0,532982631930528;0,101168917268572;0,0982834994462901;0,309536899080278;0,133263057162935;0,177571806062175;0,570223609230659;0,014310407426841;0,0185873847123575;0,0509551981265791;0,00763680418279893;5;1;1;5;0,295275017653508;plX-1,plX-2;0,0594057415498433;0,00694497117718447;0,514454017023044;0,642096137624956;plX-1,plX-2,plX-3,plX-6;plX-1,plX-2,plX-3;0,0574198558873158;0,0342185578340758;0,0114686868587878;0,294240560848095;0,176911843632596;0,229390092653389;0,699317631521021;0,788435238853125;0,06
506;73;13.02.16;25.02.16;2016;NNS;deyst;Neftyanaya;D;D-15;1-1;2;3014;3018,5;0,018469073968365;0,0186573410963746;0,018469073968365;0,0186573410963746;0,489710463614978;0,121672727272727;0,0130611241971836;0,0198114199103219;0,446046780329612;0,496629213483146;0,371641791044776;0,422231387915034;0,212109327221768;2;plX-1,plX-2,plX-3;plX-2;0,0572006865771556;0,0572006865771553;0,0699324806682631;0,0201007912275517;0,0529329825104473;0,001859245677468;0,0886265013747847;0,0167996722978142;0,0430809029468677;0,00102254733983796;0,0586109025475114;0,0190570998439203;0,0505771103641103;0,000964310254903101;0,0488191891870077;0,0217294225866375;0,0483488590852327;0,00171826593924312;0,0765234618122766;0,210307467463867;0,0381853869589835;0,0186458089339739;0,00954368947173851;0,0418534791406252;0,0293228011433714;0,415684713375796;0,6555;0,00626137932854265;0,193097127561014;0,0010930985847728;0,0783872642325662;0,00643050256462087;SHGN;0,381765983039676;0,455523219030748;0;;0,965457829623155;0,986513037846389;0,0810246162230901;0,0806178586542533;0,533138499220664;0,0986287030252277;;0,356959793056009;0,0923530967661103;0,331026040144629;0,843723256918645;0,031403791672197;0,0378983785378466;0,17074193075398;0,0378581493932444;3;3;3;3;0,349374659703968;plX-1,plX-2,plX-6;0,190194604270588;0,0478289905315164;0,379515258459622;0,414795030901752;plX-1,plX-2;plX-1;0,26338142495422;0,00479718452990155;0,832009546545083;;0,0517355433792234;0,0468009046472605;0,901386748844377;0,692255489978529;0,02
507;73;07.04.06;23.04.06;2006;NNS;bd;Neftyanaya;D;D-15;;1;3045,5;3058,7;0,124127644686689;0,125392957458286;0,124127644686689;0,125392957458286;0,441274114636218;0,0472;0,00971186969983805;0,0125149544803709;0,3688188829387;0,556179775280899;0,580597014925373;0,535120643431636;0,488883150024964;4;plX-1,plX-2,plX-6;plX-1,plX-2;0,0737306588239173;0,0737306588239173;0,116993508097403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287110428344964;0,000340703782630987;0,000154405989764665;0,00344810481131171;0,00344810481131171;0,676751592356688;;;;0;0;;FON;0,0303835432779613;0;0;0,16256157635468;0,999999995964057;1;0;0;0,495518815408595;0,110520255417146;0,109080841638981;0,285820140388338;0,0136275961064011;0,00810207463511003;0,0298681432331759;0,000305437959755969;0,00103050788195119;0;0;3;0;0;3;0,390404651486297;plX-1,plX-2,plX-6;0,0031650992345366;0,00719893160540916;0,0778492837865891;;;;;;;0,496371033082873;0;0;0;;0,03
942H;73;07.08.15;12.08.15;2015;BVS;deyst;Neftyanaya;B;B-6;7-1;2;2844;2855;0,353600824939695;0,141427481910006;0,179295486769661;0,0773637902490746;;;;;0,396869292456657;;;;0,402672526871612;22;plX-1,plX-2,plX-3,plX-4,plX-5;;0,0535137045666917;0,0535137045666917;0,0860526794265094;0,245280541055188;0,0536681628230925;0,236655414089142;0,924471073691422;0,24503305810956;0,046172833780375;0,237073667867048;0,931653532136653;0,260711896541871;0,0505706629614927;0,2516406876591;0,931216367284939;0,273086992276143;0,052351655056694;0,260467469253898;0,923006776533459;0,244076369812595;0,210943364025742;0,00235544249722769;0,012947090709065;0,110506230171502;0,0103463249906764;0,353105095541401;0,603654166666667;0,00223272743992818;0,112711893546876;0,0940084113652687;0,0766568610486243;0,00486393612451677;ETSN;0,205193211363099;0,493610021510818;0,801457194899818;0,0640394088669951;0,197734227479816;0,367377810209175;0,0305204832409846;0,289815206658203;0,373190826096638;0,61367807669493;0,610741971207087;0,23687278734327;0,089001187512677;0,665370337723113;0,927967848244684;0,426560472683716;0,612327645166566;0,327552115119432;0,147542806477144;14;1;1;14;0,121854879005344;;0;0;0;0,0335247035819699;plX-1,plX-2,plX-3,plX-4,plX-5;plX-2,plX-3,plX-4;0;0,039440048011285;0,510263231756697;;0,474007413971717;0,379204056321587;0,7904468412943;0,494015074928802;0,07
